user_id,order_id,order_date,booking_date,order_status,dport,aport,dport_city,aport_city,dcity_code,acity_code,flight_time,flight_number,flight_date,flight_num_date
M4790653723,D00000019,2022/1/1 11:19,2022/1/1 0:00,S,PEK,SYX,北京,三亚,BJS,SYX,2022/1/1 14:35,CA1345,2022/1/1,CA1345_2022-01-01
M4127113151,D00000073,2022/1/2 17:07,2022/1/2 0:00,S,PEK,SYX,北京,三亚,BJS,SYX,2022/1/1 14:35,CA1345,2022/1/1,CA1345_2022-01-01
M2494321807,D00000077,2022/1/2 18:58,2022/1/2 0:00,S,PEK,SYX,北京,三亚,BJS,SYX,2022/1/1 14:35,CA1345,2022/1/1,CA1345_2022-01-01
M404672040,D00000108,2022/1/3 15:01,2022/1/3 0:00,S,PEK,SYX,北京,三亚,BJS,SYX,2022/1/1 14:35,CA1345,2022/1/1,CA1345_2022-01-01
M132736938,D00000086,2022/1/3 8:05,2022/1/3 0:00,S,PEK,SYX,北京,三亚,BJS,SYX,2022/1/1 14:35,CA1345,2022/1/1,CA1345_2022-01-01
M349489075,D00000133,2022/1/4 10:23,2022/1/4 0:00,S,PEK,SYX,北京,三亚,BJS,SYX,2022/1/1 14:35,CA1345,2022/1/1,CA1345_2022-01-01
M3971845467,D00000123,2022/1/3 21:22,2022/1/3 0:00,S,PEK,SYX,北京,三亚,BJS,SYX,2022/1/1 14:35,CA1345,2022/1/1,CA1345_2022-01-01
M584295465,D00000138,2022/1/4 10:58,2022/1/4 0:00,S,PEK,SYX,北京,三亚,BJS,SYX,2022/1/1 14:35,CA1345,2022/1/1,CA1345_2022-01-01
M599376316,D00000155,2022/1/4 15:36,2022/1/4 0:00,S,PEK,SYX,北京,三亚,BJS,SYX,2022/1/1 14:35,CA1345,2022/1/1,CA1345_2022-01-01
M03580415,D00000124,2022/1/3 21:43,2022/1/3 0:00,S,PEK,SYX,北京,三亚,BJS,SYX,2022/1/1 14:35,CA1345,2022/1/1,CA1345_2022-01-01
M162285938,D00000110,2022/1/3 16:13,2022/1/3 0:00,S,PEK,SYX,北京,三亚,BJS,SYX,2022/1/1 14:35,CA1345,2022/1/1,CA1345_2022-01-01
M4184930335,D00000122,2022/1/3 21:12,2022/1/3 0:00,R,PEK,SYX,北京,三亚,BJS,SYX,2022/1/1 14:35,CA1345,2022/1/1,CA1345_2022-01-01
M4957332404,D00000119,2022/1/3 19:25,2022/1/3 0:00,S,PEK,SYX,北京,三亚,BJS,SYX,2022/1/1 14:35,CA1345,2022/1/1,CA1345_2022-01-01
M4329888781,D00000156,2022/1/4 15:41,2022/1/4 0:00,S,PEK,SYX,北京,三亚,BJS,SYX,2022/1/1 14:35,CA1345,2022/1/1,CA1345_2022-01-01
M3402635295,D00000116,2022/1/3 18:29,2022/1/3 0:00,S,PEK,SYX,北京,三亚,BJS,SYX,2022/1/1 14:35,CA1345,2022/1/1,CA1345_2022-01-01
M155168461,D00000145,2022/1/4 13:06,2022/1/4 0:00,S,PEK,SYX,北京,三亚,BJS,SYX,2022/1/1 14:35,CA1345,2022/1/1,CA1345_2022-01-01
M154973544,D00000069,2022/1/2 15:44,2022/1/2 0:00,S,PEK,SYX,北京,三亚,BJS,SYX,2022/1/1 14:35,CA1345,2022/1/1,CA1345_2022-01-01
M2265365922,D00000170,2022/1/4 21:19,2022/1/4 0:00,S,PEK,SYX,北京,三亚,BJS,SYX,2022/1/1 14:35,CA1345,2022/1/1,CA1345_2022-01-01
M3610321628,D00000084,2022/1/2 22:26,2022/1/2 0:00,S,PEK,SYX,北京,三亚,BJS,SYX,2022/1/1 14:35,CA1345,2022/1/1,CA1345_2022-01-01
M3010703303,D00000106,2022/1/3 14:49,2022/1/3 0:00,S,PEK,SYX,北京,三亚,BJS,SYX,2022/1/1 14:35,CA1345,2022/1/1,CA1345_2022-01-01
M3005179365,D00000174,2022/1/4 23:23,2022/1/4 0:00,S,PEK,SYX,北京,三亚,BJS,SYX,2022/1/1 14:35,CA1345,2022/1/1,CA1345_2022-01-01
M100712952,D00000121,2022/1/3 20:52,2022/1/3 0:00,S,PEK,SYX,北京,三亚,BJS,SYX,2022/1/1 14:35,CA1345,2022/1/1,CA1345_2022-01-01
M4401028586,D00000107,2022/1/3 14:58,2022/1/3 0:00,S,PEK,SYX,北京,三亚,BJS,SYX,2022/1/1 14:35,CA1345,2022/1/1,CA1345_2022-01-01
M3306383177,D00000160,2022/1/4 17:10,2022/1/4 0:00,R,PEK,SYX,北京,三亚,BJS,SYX,2022/1/1 14:35,CA1345,2022/1/1,CA1345_2022-01-01
M340983966,D00000173,2022/1/4 22:29,2022/1/4 0:00,S,PEK,SYX,北京,三亚,BJS,SYX,2022/1/1 14:35,CA1345,2022/1/1,CA1345_2022-01-01
M290664901,D00000196,2022/1/5 15:51,2022/1/5 0:00,R,PEK,SYX,北京,三亚,BJS,SYX,2022/1/1 14:35,CA1345,2022/1/1,CA1345_2022-01-01
M499860808,D00000130,2022/1/4 9:20,2022/1/4 0:00,S,PEK,SYX,北京,三亚,BJS,SYX,2022/1/1 14:35,CA1345,2022/1/1,CA1345_2022-01-01
M2399306142,D00000039,2022/1/1 21:05,2022/1/1 0:00,S,PEK,SYX,北京,三亚,BJS,SYX,2022/1/1 14:35,CA1345,2022/1/1,CA1345_2022-01-01
M4684723321,D00000115,2022/1/3 18:25,2022/1/3 0:00,S,PEK,SYX,北京,三亚,BJS,SYX,2022/1/1 14:35,CA1345,2022/1/1,CA1345_2022-01-01
M125128061,D00000158,2022/1/4 16:01,2022/1/4 0:00,S,PEK,SYX,北京,三亚,BJS,SYX,2022/1/1 14:35,CA1345,2022/1/1,CA1345_2022-01-01
M4440360732,D00000179,2022/1/5 9:17,2022/1/5 0:00,S,PEK,SYX,北京,三亚,BJS,SYX,2022/1/1 14:35,CA1345,2022/1/1,CA1345_2022-01-01
M2236019226,D00000168,2022/1/4 20:39,2022/1/4 0:00,S,PEK,SYX,北京,三亚,BJS,SYX,2022/1/1 14:35,CA1345,2022/1/1,CA1345_2022-01-01
M2466183983,D00000189,2022/1/5 12:55,2022/1/5 0:00,S,PEK,SYX,北京,三亚,BJS,SYX,2022/1/1 14:35,CA1345,2022/1/1,CA1345_2022-01-01
M4040791417,D00000175,2022/1/4 23:58,2022/1/4 0:00,S,PEK,SYX,北京,三亚,BJS,SYX,2022/1/1 14:35,CA1345,2022/1/1,CA1345_2022-01-01
M362528962,D00000135,2022/1/4 10:44,2022/1/4 0:00,S,PEK,SYX,北京,三亚,BJS,SYX,2022/1/1 14:35,CA1345,2022/1/1,CA1345_2022-01-01
M6879509586,D000002000,2022/1/4 10:44,2022/1/4 0:00,S,PEK,SYX,北京,三亚,BJS,SYX,2022/1/1 14:35,CA1345,2022/1/1,CA1345_2022-01-01
M3181774645,D00000165,2022/1/4 19:27,2022/1/4 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M4452047003,D00000131,2022/1/4 9:25,2022/1/4 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M2546463044,D00000132,2022/1/4 10:10,2022/1/4 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M4984419240,D00000167,2022/1/4 20:00,2022/1/4 0:00,R,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M3545770614,D00000042,2022/1/1 23:24,2022/1/1 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M2782795478,D00000143,2022/1/4 11:59,2022/1/4 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M2715458927,D00000227,2022/1/6 8:56,2022/1/6 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M4429565768,D00000182,2022/1/5 10:22,2022/1/5 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M3166406215,D00000079,2022/1/2 19:55,2022/1/2 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M2222923339,D00000147,2022/1/4 13:37,2022/1/4 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M2510615247,D00000076,2022/1/2 18:05,2022/1/2 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M4196475398,D00000032,2022/1/1 18:41,2022/1/1 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M2341717823,D00000176,2022/1/5 8:04,2022/1/5 0:00,R,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M4310817791,D00000149,2022/1/4 14:27,2022/1/4 0:00,R,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M244390572,D00000207,2022/1/5 17:32,2022/1/5 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M65608115,D00000099,2022/1/3 11:54,2022/1/3 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M441106397,D00000246,2022/1/6 17:00,2022/1/6 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M4412239551,D00000045,2022/1/2 9:45,2022/1/2 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M238366427,D00000194,2022/1/5 15:37,2022/1/5 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M2505263505,D00000181,2022/1/5 10:10,2022/1/5 0:00,R,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M2752861998,D00000164,2022/1/4 19:02,2022/1/4 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M57012870,D00000035,2022/1/1 20:15,2022/1/1 0:00,R,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M138081634,D00000215,2022/1/5 19:29,2022/1/5 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M353997544,D00000082,2022/1/2 21:34,2022/1/2 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M3169577837,D00000218,2022/1/5 20:22,2022/1/5 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M385040082,D00000185,2022/1/5 11:33,2022/1/5 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M3051198997,D00000163,2022/1/4 18:52,2022/1/4 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M2959918416,D00000266,2022/1/7 7:27,2022/1/7 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M604586657,D00000230,2022/1/6 11:13,2022/1/6 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M610078485,D00000217,2022/1/5 20:03,2022/1/5 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M3050759965,D00000251,2022/1/6 18:40,2022/1/6 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M2649975612,D00000284,2022/1/7 15:29,2022/1/7 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M229090945,D00000291,2022/1/7 17:57,2022/1/7 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M3866258819,D00000157,2022/1/4 15:58,2022/1/4 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M3505631664,D00000092,2022/1/3 10:04,2022/1/3 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M498276631,D00000171,2022/1/4 21:55,2022/1/4 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M3571503353,D00000287,2022/1/7 16:36,2022/1/7 0:00,R,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M4970905099,D00000008,2021/12/24 15:37,2021/12/24 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M585624427,D00000223,2022/1/6 1:11,2022/1/6 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M4272671329,D00000283,2022/1/7 14:50,2022/1/7 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M208146751,D00000128,2022/1/4 4:25,2022/1/4 0:00,R,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M3034928867,D00000192,2022/1/5 14:40,2022/1/5 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M2553567889,D00000199,2022/1/5 16:52,2022/1/5 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M2976380990,D00000129,2022/1/4 5:42,2022/1/4 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M2504247665,D00000078,2022/1/2 19:13,2022/1/2 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M3335012922,D00000213,2022/1/5 18:54,2022/1/5 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M3037584278,D00000172,2022/1/4 22:05,2022/1/4 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M179838947,D00000301,2022/1/7 21:02,2022/1/7 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M2355415656,D00000290,2022/1/7 17:05,2022/1/7 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M4975832458,D00000183,2022/1/5 10:35,2022/1/5 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M90718083,D00000264,2022/1/7 0:25,2022/1/7 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M201813333,D00000259,2022/1/6 21:11,2022/1/6 0:00,R,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M3965536750,D00000275,2022/1/7 13:01,2022/1/7 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M2283129722,D00000109,2022/1/3 16:08,2022/1/3 0:00,R,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M2232981833,D00000112,2022/1/3 17:01,2022/1/3 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M2853759416,D00000239,2022/1/6 14:29,2022/1/6 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M4700421720,D00000036,2022/1/1 20:17,2022/1/1 0:00,R,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M186151121,D00000010,2021/12/31 23:59,2021/12/31 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M2773888989,D00000315,2022/1/8 11:59,2022/1/8 0:00,R,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M4242707989,D00000051,2022/1/2 11:04,2022/1/2 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M515304932,D00000323,2022/1/8 15:25,2022/1/8 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M578947748,D00000271,2022/1/7 10:01,2022/1/7 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M4304556095,D00000331,2022/1/8 18:00,2022/1/8 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M3057665075,D00000190,2022/1/5 13:07,2022/1/5 0:00,T,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M4350479689,D00000127,2022/1/4 0:24,2022/1/4 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M69068472,D00000268,2022/1/7 8:35,2022/1/7 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M294443009,D00000210,2022/1/5 18:20,2022/1/5 0:00,R,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M2508237835,D00000053,2022/1/2 11:28,2022/1/2 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M2509523926,D00000346,2022/1/8 23:15,2022/1/8 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M172668449,D00000334,2022/1/8 19:15,2022/1/8 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M2968801977,D00000277,2022/1/7 13:14,2022/1/7 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M150299145,D00000344,2022/1/8 22:41,2022/1/8 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M4283085237,D00000005,2021/12/16 23:03,2021/12/16 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M4584242092,D00000193,2022/1/5 14:54,2022/1/5 0:00,R,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M4705467820,D00000140,2022/1/4 11:26,2022/1/4 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M2259483896,D00000022,2022/1/1 14:27,2022/1/1 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M2675865029,D00000111,2022/1/3 16:38,2022/1/3 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M2893338138,D00000305,2022/1/7 21:56,2022/1/7 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M290205212,D00000191,2022/1/5 14:29,2022/1/5 0:00,R,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M307650820,D00000336,2022/1/8 20:07,2022/1/8 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M135217017,D00000307,2022/1/7 22:26,2022/1/7 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M108972980,D00000234,2022/1/6 13:08,2022/1/6 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M425938209,D00000188,2022/1/5 12:42,2022/1/5 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M15795127,D00000296,2022/1/7 19:24,2022/1/7 0:00,R,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M498276631,D00000314,2022/1/8 9:31,2022/1/8 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M4868280856,D00000097,2022/1/3 11:19,2022/1/3 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M2492448611,D00000298,2022/1/7 20:01,2022/1/7 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M3709097263,D00000255,2022/1/6 19:03,2022/1/6 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M3440354421,D00000214,2022/1/5 19:06,2022/1/5 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M4343831612,D00000058,2022/1/2 12:42,2022/1/2 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M208354033,D00000320,2022/1/8 13:34,2022/1/8 0:00,R,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M523573399,D00000278,2022/1/7 13:19,2022/1/7 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M4983930680,D00000329,2022/1/8 17:50,2022/1/8 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M169415742,D00000360,2022/1/9 12:57,2022/1/9 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M2996204412,D00000367,2022/1/9 15:35,2022/1/9 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M2826120270,D00000373,2022/1/9 18:06,2022/1/9 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M3037584278,D00000248,2022/1/6 18:12,2022/1/6 0:00,R,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M4193946607,D00000339,2022/1/8 20:52,2022/1/8 0:00,R,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M2962574681,D00000141,2022/1/4 11:27,2022/1/4 0:00,R,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M4967087861,D00000350,2022/1/9 9:18,2022/1/9 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M516605425,D00000276,2022/1/7 13:05,2022/1/7 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M91834347,D00000297,2022/1/7 19:38,2022/1/7 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M2742460481,D00000184,2022/1/5 11:33,2022/1/5 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M2431500079,D00000202,2022/1/5 17:10,2022/1/5 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M4127077408,D00000304,2022/1/7 21:40,2022/1/7 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M363062375,D00000364,2022/1/9 13:46,2022/1/9 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M2800303184,D00000151,2022/1/4 14:36,2022/1/4 0:00,R,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M44775677,D00000228,2022/1/6 9:17,2022/1/6 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M2758862140,D00000169,2022/1/4 21:17,2022/1/4 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
M571943018,D00000383,2022/1/9 23:08,2022/1/9 0:00,S,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06
